date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:35:22	186581/186581	---M--	200	added ('OK')	image/jpeg	etag:%221e764670f85942f9a84f40901b35d556-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image193.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image193.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:23	465403/465403	---M--	200	added ('OK')	image/jpeg	etag:%22a8b8f279d2f8cbae3770543f2de2f3cb-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image194.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image194.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:23	464767/464767	---M--	200	added ('OK')	image/jpeg	etag:%2286ec81b05ec58c22820196e92210188e-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image195.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image195.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:23	81359/81359	---M--	200	added ('OK')	image/jpeg	etag:%2209a313ba17ffd2cd798d29fa1918e83f-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image196.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image196.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:23	174154/174154	---M--	200	added ('OK')	image/jpeg	etag:%22a2c14922c5bd0795018406ac7639ebdd-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image197.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image197.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:24	58315/58315	---M--	200	added ('OK')	image/jpeg	etag:%22bbe3e45772584e69f50536b193552eb5-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image198.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image198.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:24	81861/81861	---M--	200	added ('OK')	image/jpeg	etag:%22b2116a035a9ab5204600013f16ce033c-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image199.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image199.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:24	95097/95097	---M--	200	added ('OK')	image/jpeg	etag:%22c92959210aaed66f8123065cbd9fd090-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image200.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image200.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:25	179234/179234	---M--	200	added ('OK')	image/jpeg	etag:%227d561221b5b7ffe9f195bec6b6308b05-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image201.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image201.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:25	152378/152378	---M--	200	added ('OK')	image/jpeg	etag:%229860ba0181a3af9d05a0457d0197b233-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image202.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image202.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:25	167280/167280	---M--	200	added ('OK')	image/jpeg	etag:%22d2603c1b04f60d31fad4038e779a73d3-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image203.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image203.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:26	157993/157993	---M--	200	added ('OK')	image/jpeg	etag:%22d154badfef49402f256c9628f6749bf7-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image204.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image204.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:26	47670/47670	---M--	200	added ('OK')	image/jpeg	etag:%2226a37e807e27a209041bab5366746123-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image205.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image205.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:26	157936/157936	---M--	200	added ('OK')	image/jpeg	etag:%22bde1988c317595a228a70732d4afbd39-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image206.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image206.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:27	81421/81421	---M--	200	added ('OK')	image/jpeg	etag:%22f841f49f8e2cbe0dec4292fd5b2e26a9-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image207.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image207.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:27	221395/221395	---M--	200	added ('OK')	image/jpeg	etag:%2201d521d3e555b7018b8019a0a3d42598-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image208.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image208.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:27	228469/228469	---M--	200	added ('OK')	image/jpeg	etag:%22d4bae260b6e5d1b5bc81584d0960d059-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image209.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image209.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:28	78638/78638	---M--	200	added ('OK')	image/jpeg	etag:%226c02cf1e237fd1e1b5e0b3593decf86c-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image222.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image222.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:28	77736/77736	---M--	200	added ('OK')	image/jpeg	etag:%228c9095bfde28d0e3c7182a36bb6e2084-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image211.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image211.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:28	191671/191671	---M--	200	added ('OK')	image/jpeg	etag:%221b5cb525c3590537e69e94ea699a5de5-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image212.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image212.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:29	219127/219127	---M--	200	added ('OK')	image/jpeg	etag:%229e4160867acc9f86da2f15f1bd1d5db9-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image213.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image213.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:29	69552/69552	---M--	200	added ('OK')	image/jpeg	etag:%22c712cf30924f1ab4fea6dafb7634e189-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image214.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image214.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:29	111132/111132	---M--	200	added ('OK')	image/jpeg	etag:%229f10e747a051145595cf4c46abc19e6b-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image215.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image215.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:29	66255/66255	---M--	200	added ('OK')	image/jpeg	etag:%22d985fa4c6c0bcf3685bc0d48e8539aae-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image216.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image216.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:30	474139/474139	---M--	200	added ('OK')	image/jpeg	etag:%22856f80f5edf7f50f0f66952a01862a0c-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image217.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image217.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:30	78696/78696	---M--	200	added ('OK')	image/jpeg	etag:%22bde9a23bdcc07a2eabeaa7211fdc0e5c-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image218.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image218.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:30	65380/65380	---M--	200	added ('OK')	image/jpeg	etag:%22c5ecbadf46860d767c509b544dd0614c-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image219.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image219.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:31	260168/260168	---M--	200	added ('OK')	image/jpeg	etag:%228c747a2f8f7c0cf658798083e4d3188c-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image220.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image220.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:31	65861/65861	---M--	200	added ('OK')	image/jpeg	etag:%2254ed74822654bfd506ea23629adbe9b3-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image221.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image221.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:31	261869/261869	---M--	200	added ('OK')	image/jpeg	etag:%22ce64987a255d29d32525c2abe38f7ac9-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image223.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image223.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:32	78829/78829	---M--	200	added ('OK')	image/jpeg	etag:%225fd89a5619d34fe4467dd5e800ae8607-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image224.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image224.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:32	539250/539250	---M--	200	added ('OK')	image/jpeg	etag:%221ba44236acfe266afb1d94d3ee5a334d-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image225.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image225.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:33	448354/448354	---M--	200	added ('OK')	image/jpeg	etag:%222e2603f0072feec095d5bae0a361ec79-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image226.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image226.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:33	179215/179215	---M--	200	added ('OK')	image/jpeg	etag:%22778b95c7feaf92d33418553f451c5c93-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image227.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image227.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:33	383886/383886	---M--	200	added ('OK')	image/jpeg	etag:%220295d8cedc78f9f769bac28d05759440-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image228.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image228.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:33	90548/90548	---M--	200	added ('OK')	image/jpeg	etag:%227d07f13cfe9f19ac4baf1fcf6e944855-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image229.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image229.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:34	67929/67929	---M--	200	added ('OK')	image/jpeg	etag:%226e54db97201c820e7a185efc68a1382a-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image230.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image230.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:34	287764/287764	---M--	200	added ('OK')	image/jpeg	etag:%22082480fd7498d5daf6b76995cde2b817-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image231.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image231.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:34	120001/120001	---M--	200	added ('OK')	image/jpeg	etag:%22687afc0b4979284c9a6b59013ceab2e6-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image232.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image232.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:35	252812/252812	---M--	200	added ('OK')	image/jpeg	etag:%22a13adde44920b938689cd4916d16413f-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image233.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image233.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:35	180684/180684	---M--	200	added ('OK')	image/jpeg	etag:%227ee84f3fcf703eb6f68aafcb047f011b-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image234.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image234.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:35	50991/50991	---M--	200	added ('OK')	image/jpeg	etag:%222fd4d48c17aa3003c6e8a65dcf3c10f9-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image235.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image235.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:36	103920/103920	---M--	200	added ('OK')	image/jpeg	etag:%220929e2fd8bee2d170dfe0086904994f2-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image236.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image236.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:36	425951/425951	---M--	200	added ('OK')	image/jpeg	etag:%2257bc50efbc0d7fd2ef8508bcf465c89a-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image237.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image237.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:36	360956/360956	---M--	200	added ('OK')	image/jpeg	etag:%2263cafa77b4f9c91af6ca38a17d9f257c-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image238.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image238.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:37	540571/540571	---M--	200	added ('OK')	image/jpeg	etag:%2299c5645abc4b8dc2124ec65f6970190f-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image239.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image239.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:37	174059/174059	---M--	200	added ('OK')	image/jpeg	etag:%2295b5a9199a96309da2cd480a12ae8c7b-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image240.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image240.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:37	59890/59890	---M--	200	added ('OK')	image/jpeg	etag:%2284e828ddda38f7d092f163b105092113-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image241.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image241.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:37	58981/58981	---M--	200	added ('OK')	image/jpeg	etag:%22e89f204254eedf5ed1c94b4ef14295d4-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image242.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image242.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:38	186152/186152	---M--	200	added ('OK')	image/jpeg	etag:%22138557bcf2d3779522a8380834c04c1d-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image243.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image243.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:38	55873/55873	---M--	200	added ('OK')	image/jpeg	etag:%2209fcdeec94992de61d46af6bf2a318c6-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image244.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image244.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:39	310588/310588	---M--	200	added ('OK')	image/jpeg	etag:%222c3ee3909d0e228ad3738ed755978d47-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image246.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image246.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
19:35:39	572906/572906	---M--	200	added ('OK')	image/jpeg	etag:%22dc476d7f4eec132eebddb96f7de9ec07-ssl%22	https://www.windrose.ai/owners-manual-norsk/images/image245.jpeg	C:/Users/Bart/Documents/NorManual/manual/www.windrose.ai/owners-manual-norsk/images/image245.jpg	(from https://www.windrose.ai/owners-manual-norsk/)
